,video_id,comment,polarity,sentiment
1189,RYj9JAKiP1o,"If you increase the pressure in a pressure cooker, it is bound to explode.",0.0,neutral
1190,RYj9JAKiP1o,"Nobody should interfere in this War, let them get on with it. The Hate in the Middle East is so Intense, let them resolve their own issues without dragging the world into the conflict.",-2.7755575615628914e-17,negative
1191,RYj9JAKiP1o,Thanks for good reporting and interviews on the topic,0.44999999999999996,positive
1192,RYj9JAKiP1o,gentlemen...you can't fight in the holy land,0.0,neutral
1193,RYj9JAKiP1o,"I love you Netanyahu!! God Bless You and  God Bless Israel,  God Bless the Peace of Jerusalem,, In Jesus name , Amen",0.78125,positive
1194,RYj9JAKiP1o,Israeli government needs a massive game changing and they need to change some policy!,-0.25,negative
1195,RYj9JAKiP1o,Israel has been in violation of international law under UN Resolution in reference to settlement activities. It is about time for the US to focus on this violation and not favor Israel. There won't be peace if they don't cease settlement issues.,0.0,neutral
1196,RYj9JAKiP1o,"Russia: Sanctions
Israel:",0.0,neutral
1197,JAT9NQ4WkE0,"It’s not about Joe Biden only. If the president was Trump, it’s the same thing. Who is controlling American’s capital, who is controlling the government is the question.",0.0,neutral
1198,JAT9NQ4WkE0,The action  of Aaron Bushnell   can make you  imagine what the feeling of the people sharing the same concern than him.,0.05,positive
1199,JAT9NQ4WkE0,Its just so blatant at this stage... no shame... pride in fact. The cruelty is unfathomable. An entire nation brainwashed to hate 'the other'.,-0.35625,negative
1200,JAT9NQ4WkE0,This is what the devil looks like when he takes over humans souls,0.0,neutral
1201,JAT9NQ4WkE0,It is a burden on the soul to witness these things and be unable to do anything about it.,-0.5,negative
1202,JAT9NQ4WkE0,I can’t believe that the world is allowing this,0.0,neutral
1203,JAT9NQ4WkE0,How horrible can supposed human beings become when they lack love and become monsters 😢😢😢,-0.16666666666666666,negative
1204,JAT9NQ4WkE0,Anyone who says he is neutral regarding this massacre against the Palestinians is despicable and evil at the same time,-0.5,negative
1205,KYhx6K9BYY0,Biblical prophecy should be put to attention for every believer . This is the beginning of trouble days,-0.2,negative
1206,KYhx6K9BYY0,Praying for peace and protection of Israel and Jerusalem,0.0,neutral
1207,KYhx6K9BYY0,"Amen, stay in prayer for Israel",0.0,neutral
1208,KYhx6K9BYY0,Praying for Jerusalem and Israel. Amen,0.0,neutral
1209,KYhx6K9BYY0,"I am an 87 year old believer. It is because of God's infinite mercy and love and forgiveness of all my sins that I am alive today.
. My prayer is that before I am called to be with the Lord I will have the joy of seeing ALL the members of my family - my two sons and four grandchildren and their partners accept Jesus as their Lord and Saviour, Thank you brothers in Christ for your prayer.",0.375,positive
1210,KYhx6K9BYY0,Amen...Praying for the peace of Jerusalem and Israel...,0.0,neutral
1211,KYhx6K9BYY0,"I pray for Israel and Jerusalem and all the civilians that are hurting and the world peace, amen",0.0,neutral
1212,NgVXIBj905w,"Concise and impartial, exactly what you needed in order to do the job as you did! Thank you.",0.20625,positive
1213,NgVXIBj905w,One huge fact people leave out is that mosque was build 60 years after Muhammad death. It’s not the actual mosque in the Quran.,0.20000000000000004,positive
1214,NgVXIBj905w,WOW! In a short few minutes you went through some major history. I salute you well done!,0.0007812499999999972,positive
1215,NgVXIBj905w,I find it very strange that the Muslims holy book doesn't even mention the word city of Israel.,-0.065,negative
1216,NgVXIBj905w,Well done Sir! Well Done!,0.0,neutral
1217,NgVXIBj905w,thank you for this amazing concise presentation..especially from someone who has seen part of it,0.35000000000000003,positive
1218,uRmSZuvdwBs,"Some great person said ""half knowledge is dangerous than no knowledge """,0.011111111111111146,positive
1219,uRmSZuvdwBs,Someone tell them that the episode started from 1948 they started watching from this season 😂 Bro was educated from Mcdonald's university,0.0,neutral
1220,uRmSZuvdwBs,Bro thinks War is a Netflix season.,0.0,neutral
1221,uRmSZuvdwBs,"History started from 1948, not 7 October.",0.0,neutral
1222,uRmSZuvdwBs,"This is exactly how EVERY conversation works ""So lets start at the 7 of October""",0.25,positive
1223,uRmSZuvdwBs,"Bro educated 
from McDonald's toilet 😂😂",-0.03333333333333333,negative
1224,uRmSZuvdwBs,"As an Indian hindu, I'll support humanity, I'll support Palestine
Free PALESTINE......",0.4,positive
1225,uRmSZuvdwBs,from the river to the sea palestine will be free🇵🇸🇵🇸,0.0,neutral
1226,uRmSZuvdwBs,Bro Educated from whatsapp news 😂😂😂,0.0,neutral
1227,sPY92HDQwM0,"It doesn't matter what happened, its matter what will happen. We should all live in peace without wars.",0.13636363636363635,positive
1228,sPY92HDQwM0,Now that's communication skills ! 71 yrs it took to realization dawnin on the ancient heritage burdened carriers ones !!!,0.0,neutral
1229,sPY92HDQwM0,The content is very good. But a different font and colour could be used,0.45499999999999996,positive
1230,sPY92HDQwM0,Only The Hindu news Network provides unbiased  news .genuine quality content . keep watching it for more news updates . recently I ditched times of India because it supported cronny capitalist. Though The Hindu news paper is costly but has great content.,0.325,positive
1231,sPY92HDQwM0,Nice Video 👍🏻. Thanks for information 🙏🏻,0.4,positive
1232,sPY92HDQwM0,"As far as Documentaries go, the one made by “The Economist” on the same topic points at the Arabs who did not agree to the UN Resolution. The Jews were happy with Any Resolution as long as they were able to get some land they could call their own.",0.325,positive
1233,sPY92HDQwM0,Thanks for making such a short informative video,0.06666666666666667,positive
1234,sPY92HDQwM0,Very helpful thank you,0.2,positive
1235,sPY92HDQwM0,Selective news.,0.0,neutral
1236,sPY92HDQwM0,"Now this is sth, I would like to see more.!",0.625,positive
1237,km-ciyqmAus,"Mainstream media should be cancelled. All these years they fed us propaganda. I feel like a fool and so betrayed!
Thanks to social media particularly YouTube with all the podcasts and video clips like these. I have learnt a lot since October 7th. Keep up the good work. Really appreciated.
Peace & love, South Africa. 🙏🏾❤️",0.2392857142857143,positive
1238,km-ciyqmAus,"There is no such thing as an Israeli ""settler"". When you take land that belongs to someone else, that's not ""settling"". It's stealing.",0.0,neutral
1239,km-ciyqmAus,"When you are told to leave because you are asking too many questions, you know all you need to know about the validity of what they are doing.",0.5,positive
1240,km-ciyqmAus,I saw some videos of treatment these settlers inflict and it was horrific. They were bullying and assaulting people who will be murdered if they defend themseles. I couldnt imagine living in such conditions.,-0.5,negative
1241,km-ciyqmAus,"This is what the mainstream media should show us, This is reality and it is shameful that so many people are being mislead in this conflict. Thank you for showing us this.",0.5,positive
1242,km-ciyqmAus,"if I was living somewhere and someone came n was like, ""Yeah, god gave me a message saying this is my home now"" I'd turn into a ""terrorist"" too",0.0,neutral
1243,km-ciyqmAus,I’m Israeli and I’m embarrassed by the existence of Ben Gvir. Actually that’s an understatement. I’m ashamed. Everyone I know here feels the same way as me.,0.0,neutral
1244,O7ByJb7QQ9U,"Cant believe that this video is from 13 years ago, and tons of people still simply refuse to study history.",0.0,neutral
1245,O7ByJb7QQ9U,People will still be watching this video in a 100 years except the situation will be a little more confusing than now.,0.00416666666666667,positive
1246,O7ByJb7QQ9U,"A correction...It says ""in April 1920 Palestinians poured into the old city""...but these Arabs refused to be called ""Palestinians,"" in fact at the time and throughout the first half of the 20th century it was considered an insult to Arabs, like calling them ""dirty Jews"" since the Jews were the ones known as ""Palestinians."" They insisted on being called simply ""Arabs."" But yes, these are the people who perpetrated regular massacres of Jews in the 1920s and 1930s.",-0.05952380952380952,negative
1247,O7ByJb7QQ9U,I am 17 years old girl with a learning disability. this is so hard for me to understand but I'm trying every day to be more informed......,0.10277777777777779,positive
1248,O7ByJb7QQ9U,"The fact that this was done 12 years ago, is amazing.",0.6000000000000001,positive
1249,O7ByJb7QQ9U,Starting wars @ losing them doesn't make you the victiim,0.0,neutral
1250,O7ByJb7QQ9U,I guess you can't have a 2-state solution when the Palestinians will only accept one state as the solution.,0.0,neutral
1251,O7ByJb7QQ9U,This is why i get triggerd of people that choose sides without knowing any history. The fact that this shows just how important history and knowledge is,0.4,positive
1252,O7ByJb7QQ9U,"It would be nice to have an updated slide to include the more recent two presidents, and how the UN and others are behaving towards these groups today.",0.3666666666666667,positive
1253,O7ByJb7QQ9U,Sad that 12 years later there's actually even more people deluded about the truth. Especially the truths of history and it seems this particular conflict. More young dingbats than there ever used to be. Teaching the next gen is so important!!!,0.15479166666666666,positive
1254,W43Rgzge4Po,«God as a land agent» What a phrase Dr. Shlaim😊Thank you so much.,0.2,positive
1255,W43Rgzge4Po,Another fantastic interview....Avi Shlaim was beautifully interviewed by you Karan....thank you so much for continuing with your interviews on this terrible war,0.11249999999999999,positive
1256,W43Rgzge4Po,"I’ll definitely rewatch this interview; it’s one the most informative ones so far, in what is going with Palestine and Israel today. Thank you.",0.19999999999999998,positive
1257,W43Rgzge4Po,"Extraordinary interview...👌👌👌
Avi Shlaim is simply brilliant...👏👏👏",0.16666666666666666,positive
1258,W43Rgzge4Po,Mr Avi Shlaim ...THANKYOU for educating us the truth in history.,0.0,neutral
1259,IQcmfxO-to0,"UK: This map is based on this line I drew
France: Sounds legit",0.0,neutral
1260,IQcmfxO-to0,"Oh yes, the holy land, land of controversy all over the world",0.0,neutral
1261,IQcmfxO-to0,"As an Israeli who has studied extended history, I have to say that this is the most objective video I have seen about the conflict, telling the honest facts in a neutral way without taking sides and mixing narratives",0.3666666666666667,positive
1262,IQcmfxO-to0,"Virgin Jews: *Palestine bad*
Virgin Arab: *Israel bad*
Chad Middleasterner: *England and France bad*",-0.6999999999999998,negative
1263,IQcmfxO-to0,"You know when I saw the Hebrew writing I thought this was going to be incredibly biased, but you actually tell the events of which that unfolded and do it from a neutral standpoint with jokes. Great job",0.5666666666666668,positive
1264,IQcmfxO-to0,"so what did we learn in this video?
all the situation is Brittan's fault",0.0,neutral
1265,IQcmfxO-to0,"Nobody: 
United Arab Emirates : Hey guys you wanna make peace?",0.0,neutral
1266,IQcmfxO-to0,"Story telling and editing are all really good! Most importantly, it states just facts without prejudice.",0.5916666666666667,positive
1267,IQcmfxO-to0,I’m from the UAE and this video is well made and unbiased. Also that ending. Lol.,0.8,positive
1268,IQcmfxO-to0,"Nobody: 
Britain: hey, you know what you need? Raid shadow legends",0.0,neutral
1269,wb6IiSUxpgw,This was one of the most unbiased and fact based explanations of the origins of the Israeli-Palestinian conflict.,0.5,positive
1270,wb6IiSUxpgw,"This video is like a wine🍷. The more it ages, the more valuable it becomes. It provides us the historical background, hence the useful information to better understand the current conflict.",0.3,positive
1271,wb6IiSUxpgw,Perhaps the best video I have seen on this issue. Well done.,1.0,positive
1272,wb6IiSUxpgw,"I am SHOCKED!! What a wonderful, accurate and informative video!! Keep up the great work!",0.40625,positive
1273,wb6IiSUxpgw,I surely didn't expected this face... I been following this channel for 2 yrs but surely was not imagining this face,0.225,positive
1274,wb6IiSUxpgw,"This is the best summary I saw so far. Kudos! You are very intelligent and your videos very objective. Bravo!
I wish you great future!",0.4875,positive
1275,wb6IiSUxpgw,"Thanks for sharing your knowledge. I've learned more from your 10 minute video than 30 years of media coverage in my country did.

Greetings from the Netherlands.",0.35,positive
1276,wb6IiSUxpgw,"Lots of great info, with no fluff and to the point.",0.42500000000000004,positive
1277,wb6IiSUxpgw,"It's like rocket science. 
But you explained it well.",0.0,neutral
1278,Cj_Pr38vj8k,"Wion ,study iq, world affairs 

These 3 made me addicted to current affairs",-0.2,negative
1279,Cj_Pr38vj8k,"I’m from Algeria 🇩🇿 and I find this channel very informing, I think she does an excellent job as true reporter with plenty knowledge of history and culture, highly recommended 💯",0.42749999999999994,positive
1280,Cj_Pr38vj8k,"Palki you have a wonderful  voice , regards from 🇦🇱. Albania.",1.0,positive
1281,Cj_Pr38vj8k,"Her voice tone has such a fine reproach when she said that “the Brits washed their hands of all responsibility, when they left Israel (1948) in a mess,  just as they left India and Pakistan after partition”",0.04833333333333334,positive
1282,Cj_Pr38vj8k,Palki Sharma Upadhyay is the best journalist of our times. Greetings from the Philippines.,1.0,positive
1283,Cj_Pr38vj8k,This is the closest factual explanation about Jerusalem that I have ever come across.,0.0,neutral
1284,Cj_Pr38vj8k,"""it's symbolism lost in reality"". Facts well said and understood.
Great woman.",0.8,positive
1285,EhFbVjntcvg,Since when does the man holding the weapon do the investigation? Thank goodness our courts don't allow that.,0.0,neutral
1286,EhFbVjntcvg,"We can never tell a lie! ""The Intercept showed how the Israeli operators of a Hermes 450 were responsible for killing four Palestinian children, cousins aged 10-11, playing on a beach during the 2014 Operation Protective Edge. They killed one child with the first missile fired, and then fired a second missile which killed the remaining three.""",-0.008333333333333337,negative
1287,EhFbVjntcvg,Can we have  our 14 billion dollars back ?,0.0,neutral
1288,EhFbVjntcvg,"If you said it, it’s 100% the truth🤣",0.0,neutral
1289,EhFbVjntcvg,There's nothing humanitarian about what's happening... but I'm African..I stay in humanitarian crisis with No War...thank you Everybody,0.0,neutral
1290,EhFbVjntcvg,Saying netanyahu is not a war criminal is like saying biden can run up the stairs without stumbling.,-0.4,negative
1291,EhFbVjntcvg,"It’s a new low, even on top of all the attrocities they have comitted. This is disgusting and depraved. To do this to starving human beings. If anybody else did it, make no mistake, it would not go unpunished.",-0.07272727272727272,negative
1292,EhFbVjntcvg,"FOX NEWS, WHAT WAS CENSORED BETWEEN 1:45 and 1:58 ???

13 seconds of SILENCE",0.0,neutral
1293,EhFbVjntcvg,Tbh we need an independent investigation,0.0,neutral
1294,EhFbVjntcvg,"They've changed their story 10 times...

Why should America support this?",0.0,neutral
1295,jG8NpxLwU5k,"For academic purposes, watch more detailed analysis of Israel-Palestine Conflict..",0.3,positive
1296,jG8NpxLwU5k,Do you know the problem with the problem,0.0,neutral
1297,jG8NpxLwU5k,Those who know the thing is good to hear when they say something .. I wanted I wanted to know. Well given it. Thanks.,0.44999999999999996,positive
1298,jG8NpxLwU5k,"18 minutes to explain 108 years of violent history. Hats off,  Alex.",-0.8,negative
1299,jG8NpxLwU5k,Ippo 2023 October in Kaanunna Var Undo ... AFTER ISRAEL PALESTINE WAR ...,0.0,neutral
1300,jG8NpxLwU5k,Given the exactly introduction of things without communal red tinges unlike other channels ....,0.041666666666666664,positive
1301,jG8NpxLwU5k,"If history is checked, you can see the nail stone's stone as British",0.0,neutral
1302,jG8NpxLwU5k,.... Thank you brother,0.0,neutral
1303,jG8NpxLwU5k,This channel is in the course of the time. Learn about Social Science,0.03333333333333333,positive
1304,jG8NpxLwU5k,Do not kill the innocent babies ..,0.5,positive
1305,exyQ724_2nk,"World peace to everyone. No more war, no more hurts and no more pain but love.",-0.0625,negative
1306,exyQ724_2nk,The General is a very composed and resilient. You need this kind of leadership,0.2833333333333333,positive
1307,exyQ724_2nk,emotional for sure. i am not jewish and i am crying. both sides are crying. peace. we all need peace,0.019999999999999997,positive
1308,exyQ724_2nk,"What was important to hear first and foremost was that the ""home"" was recognized as a place of peace, family, and all that represents. It does not matter who the home belongs to - it is other people occupying it without invitation. HOW indignant other people from other countries would feel if this happened to them - yet Palestinian people have to accept it as part of the norm - their homes destroyed as part of the expansion and just because others ""CAN"".  It is not so long ago 75 years or so that Jewish homes were appropriated, their property either seized, confiscated, or destroyed. It makes no difference.  The feeling is exactly the same - helpless, traumatized, and violated. I do not condone any action of violence. ALL peoples deserve peace all over the world no matter who they are no matter what. Everyone deserves to be accorded dignity and respect.",0.05750000000000001,positive
1309,exyQ724_2nk,"Neighbors are like extended family. There is a border, but you are neighbors.
Help each other, don't hurt each other. Conflict will never solve anything.",-0.125,negative
1310,exyQ724_2nk,It is sad to see this happen to the civilians but they are not being attacked they are being moved to another fully built home recompensed and transported there with respect... Which is way more than how the Palestinian families were being treated by these people,0.0,neutral
1311,exyQ724_2nk,"What the outside world doesn't know is that those settlers came from all over the world, had Palestinian natives evicted from their own homes, and took those Palestinian homes and started living happily in them.",0.4666666666666666,positive
1312,exyQ724_2nk,"One of the most strangest and bizarre things ever…
they are acting like this on another peoples land, that’s not even theirs. Where did they even come from anyway??",0.3,positive
1313,sUE8N74opz0,The genocide of Bengali Hindus in East Bengal now Bangladesh is very much under stated and not discussed,0.26,positive
1314,sUE8N74opz0,The irony is that those who are condemning the (extremely saddening) death of hundreds of children didn't even comment on the October 7 massacre.,-0.125,negative
1315,sUE8N74opz0,"This guy took the words out of my mouth. This is actually my stand out of this whole situation. It's sad, because other people won't understand this and will instead condemn you for standing in the middle.",-0.08499999999999999,negative
1316,sUE8N74opz0,Explained impeccably! Every minute of the 52 minutes was worth it especially for someone who is here to genuinely understand the situation between Israel and Palestine.,0.40937500000000004,positive
1317,sUE8N74opz0,People who are supporting and Protesting for Palestine I have never seen same people protesting and Standing with Kashmiri Pandits who are living Refugees life in their own country.....,0.2833333333333333,positive
1318,sUE8N74opz0,Cannot be more happy for bringing Abhijit back on the podcast 💝,0.43333333333333335,positive
1319,sUE8N74opz0,Every Indian needs to watch this. Awareness is the biggest strength!,0.0,neutral
1320,1Q575bziwXQ,Lesson learned: don't let British people draw borders,0.0,neutral
1321,1Q575bziwXQ,"Basically, never let the British draw borders",0.0,neutral
1322,1Q575bziwXQ,"Team not wanting civilians dying
👇",0.0,neutral
1323,1Q575bziwXQ,Raise your hand if you support humanity,0.0,neutral
1324,1Q575bziwXQ,"Team peace ❤
👇",0.0,neutral
1325,1Q575bziwXQ,"Peace No War #stopwar 🇮🇱❤️🇵🇸
👇",0.0,neutral
1326,1Q575bziwXQ,"Israel team
👇",0.0,neutral
1327,1Q575bziwXQ,You forgot to mention that the Arabs also received Jordan from the previous British mandate.,-0.08333333333333333,negative
1328,1Q575bziwXQ,"Team Peace 
👇🏻",0.0,neutral
1329,1Q575bziwXQ,Raise Your Hands ✋️ If You Support Palestine 👇,0.0,neutral
1330,aoCf0yEO6U4,Isn't the most valuable human lifestyle to miss anyone or to feel ..,0.25,positive
1331,aoCf0yEO6U4,"* Prior to the end of God, we should end up and end the religion and caste",0.0,neutral
1332,aoCf0yEO6U4,"""അത്തരം കാര്യങ്ങൾ നമ്മുടെ നാട്ടിലേക്ക് വലിച്ചിഴച്ചു കൊണ്ട് വന്ന്, നമ്മൾ പരസ്പരം തർക്കിച്ചുകൊണ്ട്, നമ്മുടെ നാട്ടിൽ ആ പ്രശ്നം വ്യാപിപ്പിക്കാതെ ഇരിക്കാം.... നമുക്ക് ആ കാര്യങ്ങൾ പഠിക്കാൻ വേണ്ടി എടുക്കാം. ഭാവിയിൽ അത് നടക്കാതെ ഇരിക്കാൻ നമുക്ക് അത് ഉപയോഗിക്കാം "" ❤☮️😇",0.0,neutral
1333,aoCf0yEO6U4,I have been to both Israel and Palestinian in April. How you explained the situation is correct and clear 👍,0.10000000000000002,positive
1334,aoCf0yEO6U4,There should be no life and a lives. There are only. We do not live by one hundred years. Live comfortably in the days. Everyone is human.,0.09363636363636364,positive
1335,aoCf0yEO6U4,* Britain himself in front of the fishing of the Map in the world. Example India Pakistan Bangladesh.,0.0,neutral
1336,aoCf0yEO6U4,All the children are the same pain. Nay in any country ....,0.0,neutral
1337,aoCf0yEO6U4,This was what you have to do with a lot of channel. The presentation is crying.,-0.2,negative
1338,4vsEM90JSGI,Finally someone has the balls to tell more truth .,0.25,positive
1339,4vsEM90JSGI,"Wow. Unbiased report from Global?

My heart is broken for the families and children facing these atrocities 💔",-0.10000000000000002,negative
1340,4vsEM90JSGI,I'm shocked this is being shown on mainstream media.,-0.7,negative
1341,4vsEM90JSGI,Thoughts and prayers are for the innocent lives.,0.5,positive
1342,4vsEM90JSGI,Respect to global news,0.0,neutral
1343,4vsEM90JSGI,blessings for all 👏,0.0,neutral
1344,4vsEM90JSGI,Thank you @global for having the courage to report the truth!,0.0,neutral
1345,4vsEM90JSGI,Thanks for posting 🙏🏾 praying for peace.,0.2,positive
1346,kvmD7KJdpJA,I’m sure both sides will agree that God is going to sort it all out. It’s been doing a great job with it so far.,0.46666666666666673,positive
1347,kvmD7KJdpJA,What he failed to state was the reason Britain issued the Balfour Declaration even though  they had indirectly promised the Arabs full independence for help in fighting the Turks Opinion has always been divided in Britain but the state of Israel would not have been established if the US had not pushed for it and today continues to give it unconditional support.The problem is that in Israel  a religious hard right faction wields considerable political power even though a majority of Israelis are non religious.,-0.006994047619047625,negative
1348,kvmD7KJdpJA,🙏🏻 thank you,0.0,neutral
1349,kvmD7KJdpJA,why didn’t you mention the 1948 war and who started it?,0.0,neutral
1350,kvmD7KJdpJA,Thank for bringing a foreign office diplomat.,-0.125,negative
1351,kvmD7KJdpJA,"As an American I despise the corruption of the Israeli lobby, seeing politicians declare unaccountable unconditional aid is gross.  But otherwise I support Israel, even if they deserve criticism on many occasions, it's the only Jewish country, and they are arguably much better global citizen than anyone in their neighborhood.  Muslims/Arabs have an ideologically deranged arrogance regarding their right to control their historical caliphates.  Jews have an older claim, but Israel has obligations to religious pilgrims, Jerusalem should maybe be a neutral religious enclave.   Let's be tough & recognize demographic perversions & and how some ""civilians"" coddle & cheer despicable groups, let's be innovative & ""ethical"", but let's defend our interests & be effective & steadfast!",0.16844070961718022,positive
1352,kvmD7KJdpJA,The only pressure is from the UN and Human rights who gets consistently and constantly ignored,0.0625,positive
1353,kvmD7KJdpJA,"I think Sir Simon failed to mention that when Israel withdrew from Gaza, the Palestinians voted in Hamas. From that point, there were relentless rocket attacks and terrorist bombings. That's when Israel began the blockade on Gaza.",-0.5,negative
1354,kvmD7KJdpJA,The thumbnail for this video has a picture of Lt-col Yonatan Netanyahu - but this isn't followed up in the video itself - how very strange.,-0.065,negative
1355,8I8wuFrp7gI,It is amazing how a people who claim to have had a unique and painful history now inflict pain upon other people without any pangs of conscience! Has Israel no shame?,0.029687500000000033,positive
1356,8I8wuFrp7gI,I am so sick and tired of evil people using religion as an excuse for the evil that they do and to delude themselves into believing they are good people.,-0.41071428571428575,negative
1357,8I8wuFrp7gI,I believe you are right. I am a new Palestinian supporter.  Can you believe I’m almost 65 and wasn’t Aware that APARTHEID existed in Israel!  That is appalling!  I happen to be American and I feel betrayed that I didn’t know and my Country didn’t tell us that Apartheid existed there!  There should be No More support for Apartheid anywhere on earth!!,-0.015591179653679657,negative
1358,8I8wuFrp7gI,I can’t even imagine what will happen to these people on the day of judgement. May God protect all the true believers of Him.,0.35,positive
1359,8I8wuFrp7gI,"Note to Muslims in particular Al-Aqsa Mosque is not a building with a dome Al-Aqsa Mosque is everything that the wall surrounded, including Al-Qibli Mosque, the Dome of the Rock, and the yard",0.16666666666666666,positive
1360,8I8wuFrp7gI,70 years of this enough is enough😢,0.0,neutral
1361,8I8wuFrp7gI,God bless heroes who stand for AlAqsa,0.0,neutral
1362,gLUk8vVxCpQ,We have to deal with grand scale psychopathic eruption of total ignorance ..shame,0.25,positive
1363,gLUk8vVxCpQ,"Totally skipping the Nakba, nice.",0.3,positive
1364,gLUk8vVxCpQ,"Before 48 = before problems. 

The land was called Palestine",0.0,neutral
1365,gLUk8vVxCpQ,These protestors don't know the history I Israel,0.0,neutral
1366,gLUk8vVxCpQ,God bless Israel,0.0,neutral
1367,gLUk8vVxCpQ,So let's just give it back to the UK then,0.0,neutral
1368,gLUk8vVxCpQ,Like most modern conflicts blame the British,0.2333333333333333,positive
1369,gLUk8vVxCpQ,Oh my God she is rewriting history. Unbelievable.,-0.25,negative
1370,_ZGWcHgkSn0,உண்மையான அவர்களின் முகத்தை தோலுரித்துக் காட்டி விட்டீர்கள் இரண்டு பேருக்கும் வாழ்த்துக்கள் தோழர்களே,0.0,neutral
1371,_ZGWcHgkSn0,Thanks for sharing true history ❤ #freepalestine,0.275,positive
1372,_ZGWcHgkSn0,Balastin's sure success will get the help of the Lord,0.4,positive
1373,_ZGWcHgkSn0,Whoever is the target of the war will be directly heavenly.,0.1,positive
1374,_ZGWcHgkSn0,live long palestine 💓🇮🇳🇯🇴,0.043181818181818175,positive
1375,_ZGWcHgkSn0,"We support Palestine 🇵🇸
From sri lanka 🇱🇰",0.0,neutral
1376,_ZGWcHgkSn0,Thank you for speaking the truth.....may God bless the Palestinians to get their land back.....,0.0,neutral
1377,_ZGWcHgkSn0,❤❤❤Thanks for giving the true story. Love from srilanla,0.425,positive
1378,_ZGWcHgkSn0,"Ivan is watching everything. 
 ""He won't give up on them.""",0.0,neutral
1379,jn2YeomB9N0,Sadly God wants to bring peace to the soul of the dead in Israel,-0.16666666666666666,negative
1380,jn2YeomB9N0,"మన దేశంలో రాజకీయ నాయకులే కాదు, మీడియాది కూడా వంకర బుద్దే.. మన రాజకీయ నాయకులకు ప్రజల మధ్య కులాలు, మతాలు గొడవలు పెట్టడం వెన్నతో పెట్టిన విద్య వాళ్ల అధికారం కోసం ఏమైనా చేస్తారు జై భారత్ జై హింద్ 🇮🇳",0.0,neutral
1381,jn2YeomB9N0,నమస్తే సార్. షాలోమ్. 🙏🙏🙏🙏🌹🌹🌹🌹. మీ explanation చాలా చాలా బాగుంది. Infact you have explained ina lucid manner. You could have included how the country of  Isreal came into existence taking references from the old Testament of the Holy Bible. Thank you once again sir. 👏👏👏👏👏👏👏👏👍👍👍👍👍👍🌹🌹🌹🌹🕎🕎🕎🕎🕎🕎🕎,0.1,positive
1382,jn2YeomB9N0,అన్నా వేరే దేశంలో జరుగుతున్న యుద్ధం గురించి చక్కగా వివరించారు. మరి మన దేశంలో జరిగిన మణిపూర్ అల్లర్లు గురించి ఎందుకు స్పందించ లేదు అన్న,0.0,neutral
1383,jn2YeomB9N0,I am getting too much knowledge when I am watching videos ❤,0.2,positive
1384,jn2YeomB9N0,దయచేసి  పాలస్తీనా మరియు ఇశ్రాయేలు దేశాల మధ్య యుద్దానికి శత్రుత్వానికి గల కారణాలను ఆది నుంచి ఒక వీడియో చేయండి ప్లీజ్,0.0,neutral
1385,jn2YeomB9N0,చాలా బాగా వివరించారు,0.0,neutral
1386,jn2YeomB9N0,మూడో ప్రపంచ యుద్ధానికి సిద్ధం అవుతున్న ప్రపంచం 🤺🤺🤺🤺🤺,0.0,neutral
1387,jn2YeomB9N0,Highly appreciated,0.2,positive
1388,CaIi-3huRLE,"I am not gonna lie, I do think this map is a bit chaotic, which is a shame. I personally prefer the style used in your ''Six-Day war'' video.  Nice informative video, though.",0.3,positive
1389,CaIi-3huRLE,"Israel didn't start with tanks, they managed to build the 3 Sherman's after the war started from scrap heaps found at British ordnance yards. The first tanks Israel had was 2 Cromwell, which was liberated from the British forces during their withdrawal with help from sympathetic British soldiers.",0.15,positive
1390,CaIi-3huRLE,One little nation against all odds and still come victorious. Respect sincerely.,0.15625,positive
1391,CaIi-3huRLE,"Great video, but I do have to point out an error.  The agreement between Israel and Egypt signed in 1948 was not, as a matter of law, a treaty.  It was an armistice agreement, which has a lesser legal status.  There would not be any treaties between Israel and any Arab state until 1979, when Israel and Egypt did finally conclude a peace treaty.",0.25,positive
1392,CaIi-3huRLE,Christ theres more people saying the comments are gonna be bad than the actual bad comments,-0.22499999999999992,negative
1393,CaIi-3huRLE,"Interesting fact:  most of the weapons that Czechoslovakia (I apologize if I spelled that wrong) sent to the Israelis were, in fact, surplus weapons that had been manufactured for the Wermacht in WW2.  As such many, if not all of them, had improperly calibrated or sabotaged sights, which the Czechs had intended to mess with the Germans, but they forgot to inform the IDF about it until after the weapons had been shipped, issued and the Israelis had found out about the messed up sights.  Still, it must have struck several of the Jews as ironic that they were now using Czech Vz. 24s, Kar98ks and other weapons made for the Nazis, to defend themselves, along with a smattering of American, British, Russian and even homemade weapons.",0.075,positive
1394,CaIi-3huRLE,Fun fact: The Avia S-199 was a Bf-109 airframe with the engine and propeller from a Heinkel He-111.,0.3,positive
1395,7QNNClAYHFk,"An extraordinary documentary by ENDEVR. 
I have learned many things about Israel and Palestine. Thank you ENDEVR.",0.27777777777777773,positive
1396,7QNNClAYHFk,"Astonishing words from the Rabbi at the beginning. 

More than chilling to see a man of God rationalise apartheid like that.",0.16666666666666666,positive
1397,7QNNClAYHFk,great piece lets embrace peace not war,0.8,positive
1398,7QNNClAYHFk,Great documentary. Deserve a lot more views.,0.43333333333333335,positive
